Id,OptionType,Strike,Spot,TimeToExpiry,RiskfreeRate,MarketFearIndex,BuySellRatio,OptionPrice
4761,Call,130,132.5492117,1.349308111,4.673732,31.46834437,1.122537292,13.18119663
4762,Put,70,124.5070839,0.89833411,4.4338128,76.05906914,1.762131195,1.859341911
4763,Call,60,74.36914908,0.852181745,3.4162943,45.17228275,2.339303947,17.64948715
4764,Call,80,143.263829,0.939912779,3.1574619,48.3718379,3.223349582,62.89876852
4765,Call,60,59.91487617,0.480584042,3.0705507,36.53125153,2.08119058,5.096597524
4766,Put,120,75.40441563,0.769429099,5.2623354,48.69274289,3.151323015,44.91338761
4767,Put,70,72.21416882,0.29782947,4.2261684,90.98918542,0.804839703,4.223291689
4768,Call,140,98.35731294,0.754953727,4.352884,16.85128064,0.377302889,0.00000254
4769,Put,100,102.3043496,1.262231422,5.1282829,71.0427615,2.972050559,20.03346312
4770,Put,110,118.6414319,1.044224544,3.7323172,77.46414341,3.237700499,24.51923742
4771,Call,110,114.1644068,1.018955463,4.0184228,11.91324946,1.75931003,9.881338239
4772,Call,70,94.504032,1.46624471,4.7268467,50.95850943,1.186808651,25.57739125
4773,Put,70,135.6887532,0.602662082,5.603655,12.33185928,0.327966172,1.73E-28
4774,Put,120,65.6189222,1.981584173,4.6679476,37.55518486,2.229373428,50.57268817
4775,Call,110,135.2379503,1.153889259,4.7777819,3.840630654,1.262511298,24.29466748
4776,Call,60,100.9103184,1.374812211,5.2292609,60.50792087,2.661039771,42.2559967
4777,Call,120,72.43117909,1.569497622,3.5788388,65.66661656,2.083294607,3.251956801
4778,Call,60,80.26810664,0.532367453,4.7353737,64.771841,1.298542646,20.75337454
4779,Call,60,99.98632537,1.362662821,4.6976049,35.95130684,2.118552461,38.7319503
4780,Put,70,68.9318805,1.295428204,4.3208389,80.80145357,1.941071633,14.99831917
4781,Put,70,88.8582692,0.647419867,3.2248907,8.183041725,0.587753597,0.002014541
4782,Call,80,75.86262063,0.507739428,5.8333387,59.19942466,0.979911042,4.514431024
4783,Put,50,79.90147399,1.057366822,5.0852956,81.01142411,1.200722301,1.58477471
4784,Put,70,133.4467743,0.852676835,3.3828837,90.35594304,1.786059165,0.978117415
4785,Put,80,63.64811392,1.198362659,2.6635154,49.94453636,3.848571337,23.61210496
4786,Put,140,143.1616297,1.230071713,3.9481481,68.52843269,1.353258617,19.3378906
4787,Call,130,106.0686634,1.235793264,3.9341457,49.87746339,3.478583712,11.3778961
4788,Call,100,102.4700787,0.451484955,5.4594852,61.68767993,2.835356287,14.15773856
4789,Put,90,95.9520747,0.685770965,4.3036131,24.80267813,0.688792175,1.985170914
4790,Put,140,144.5662487,0.60317111,5.3060619,58.37935538,2.078529968,15.74784946
4791,Call,140,51.25309634,1.813722221,4.4752495,53.03343428,2.698924266,0.922033205
4792,Put,130,58.95596019,0.827952059,3.8837909,35.15376141,2.112796356,68.80440765
4793,Put,90,112.3032963,1.827769085,5.9758566,65.46047049,2.016168674,13.56964774
4794,Put,150,75.70396847,1.25131247,4.6014495,39.35396673,2.466105643,70.91357865
4795,Call,130,71.35385602,1.152571352,5.501685,56.42732424,2.973151746,2.392567251
4796,Put,60,132.5620422,0.723029691,5.831618,88.15915053,2.090711424,0.389612588
4797,Put,90,50.46839232,1.233640975,5.5808062,90.80127683,0.443064623,37.06408883
4798,Call,140,63.64103978,1.254320838,4.5981076,2.01857247,0.936296209,1.77E-10
4799,Call,130,131.6509725,1.699125225,2.925368,56.56159739,3.944839882,36.54640485
4800,Call,60,78.10024553,1.287521291,2.857114,89.66900069,3.694511708,29.16914086
4801,Call,90,69.83084566,0.97663154,5.834258,81.93179749,3.745919174,10.79254609
4802,Call,50,117.0634793,0.732120782,5.7108965,64.83969577,3.240852727,64.75605976
4803,Put,90,123.5892233,1.320753695,5.1705237,82.51545793,1.278892393,6.889087598
4804,Put,130,55.2652728,0.433429921,2.2782502,60.73826447,0.369648802,74.00038197
4805,Call,90,60.74544914,0.424447625,5.5237831,44.551606,0.53196511,0.000270399
4806,Call,50,124.9224068,1.057541193,2.6723765,6.044075598,0.765494426,72.83462928
4807,Put,100,61.66300713,0.52483186,3.5963934,84.45637057,0.977323079,37.96269692
4808,Put,120,82.18728119,1.966998793,4.2327787,20.75311018,0.44113609,34.81476608
4809,Put,100,139.2913985,0.446720231,5.6104314,27.6748305,0.43461268,0.0000164
4810,Put,130,127.3415241,1.363867265,5.7777029,30.60934562,1.06496503,12.55605596
4811,Put,110,53.44154602,1.686025722,4.4739662,73.0136191,1.77878464,53.78774298
4812,Call,120,100.9153486,1.909712135,5.1128167,15.33038234,1.902015398,4.782930433
4813,Put,60,55.658375,0.883452588,5.7207996,1.212964255,2.993496091,5.816838859
4814,Call,70,107.0023657,1.949102008,3.0244618,14.18545652,0.418818471,34.88492471
4815,Put,100,95.89234637,0.336860937,4.9319715,86.46125712,0.580989586,8.644611038
4816,Call,120,83.86019584,1.820280896,3.9980989,37.80921428,2.987011749,6.76837507
4817,Call,100,125.4012541,0.283053368,2.2132506,6.646341861,3.506611311,25.48385853
4818,Call,150,72.11955938,0.329127704,3.3286086,3.891139399,3.92941506,5.47E-10
4819,Call,140,123.3893396,1.689072254,5.2422769,43.06010118,1.609128821,10.75964485
4820,Put,100,53.79578579,1.908837864,4.3780901,18.65565967,3.815117023,43.18052541
4821,Call,80,89.75188815,1.680965661,3.3533371,2.110256059,1.827160728,11.45131587
4822,Call,100,127.2272488,0.746828341,4.7397518,73.25016112,2.680921716,35.84616617
4823,Call,100,91.89181913,0.290093246,4.4230155,32.11369381,3.656590041,3.634802289
4824,Call,120,74.25118269,0.936224497,3.3602198,67.58861013,3.342465123,4.974887443
4825,Call,60,124.3629711,1.987662221,2.1707002,53.89659977,3.54299582,66.34491966
4826,Call,50,85.86144082,1.870774803,3.3130308,56.40956042,0.965414706,34.31662034
4827,Put,120,84.24236356,1.286564744,2.2773908,1.405796138,3.192202608,35.14445468
4828,Call,120,121.5532055,0.604403259,3.0710548,93.81906599,1.372850946,18.09024854
4829,Call,70,106.6225059,1.583516012,4.2169393,53.28243628,3.171454978,40.96474694
4830,Call,70,123.7442173,1.527126339,3.3669064,92.31123205,1.942098516,55.99778113
4831,Put,130,78.31156366,0.85826828,3.7097144,57.91995587,3.138659461,53.59233455
4832,Put,50,51.69274828,1.217166372,4.4068297,57.33037105,2.211964012,8.310409112
4833,Put,130,83.10327759,0.8291676,5.7357136,91.37711104,1.47230114,47.1912595
4834,Call,90,86.33313882,1.124565217,5.9738694,92.23166068,0.548781641,8.537225744
4835,Put,60,61.29630891,0.421657646,3.0384697,76.53334383,2.044934377,6.378962379
4836,Put,150,73.7386712,1.389105763,5.8430097,6.915865181,2.530702033,70.3219342
4837,Put,80,128.8115721,1.877291011,4.699721,54.26476431,3.308277447,6.440296072
4838,Call,100,129.3434817,0.970248461,4.5939961,51.21469756,1.263198962,31.7668285
4839,Put,110,147.9766304,1.761419817,2.9658736,68.91840815,2.272229978,12.80607462
4840,Call,70,143.8361252,0.608681431,5.1082191,78.33001723,1.394225137,71.62788277
4841,Call,110,130.6170202,0.433276715,2.9561667,75.54393314,0.342381864,20.79037311
4842,Put,80,127.5693957,1.961077168,4.6432949,31.23081627,0.302900411,0.001090242
4843,Call,80,76.71663839,0.534670767,5.4006929,28.84163859,0.563767643,1.642427869
4844,Call,130,115.3324736,0.681219534,4.7892043,95.12187437,3.769227198,20.59456618
4845,Call,60,94.06856687,1.299921989,3.8299716,69.21401866,1.38347814,34.13105754
4846,Put,110,122.970242,1.127735151,3.528799,31.21478309,1.722965307,6.085057081
4847,Put,110,50.93588437,0.462022684,5.1367479,48.15875715,3.044066596,57.69787673
4848,Call,50,55.38942779,1.61952122,2.6442021,13.46680892,2.260403774,8.546344433
4849,Call,120,97.9496674,1.88095221,4.1737556,9.367537264,3.329072046,4.58616231
4850,Put,130,108.9582036,0.441337339,2.8847577,48.07463087,2.72936417,24.7772389
4851,Put,80,85.75342919,0.974404745,5.5005892,77.16832411,3.415102502,15.69969623
4852,Put,50,56.27208349,1.056164283,4.5497935,79.71980561,2.093834669,8.217723466
4853,Call,90,53.40464091,1.479049277,5.4154264,16.89248333,2.733808286,0.427260872
4854,Call,130,124.0547858,1.96346278,3.1775044,20.13208755,0.652304567,6.480132047
4855,Put,150,111.4181539,0.893068787,4.9053597,63.08211021,1.583779842,41.86199037
4856,Call,90,109.5384455,0.679980916,5.8248919,82.60954028,1.005588436,23.37471869
4857,Put,150,90.82007057,1.98368144,5.5142084,91.23112511,3.81384304,74.16378407
4858,Put,100,143.2397965,0.441879681,2.4166466,32.87963047,3.630978566,1.195711626
4859,Call,70,132.9081783,1.11481262,3.973591,15.38171284,3.679972655,60.40957835
4860,Call,50,121.1110102,1.059272316,2.0966587,68.52847409,1.250581646,69.64388048
4861,Put,130,109.8614678,1.898355157,3.3886555,21.77324717,2.617093154,26.92276808
4862,Call,140,66.23283228,0.30759848,3.7783382,90.15156783,3.758813002,0.366297433
4863,Call,100,55.28934353,0.546881838,5.3782955,5.88762057,2.059571713,0.0000017
4864,Put,110,89.35197314,1.388406852,5.6451763,16.93558779,1.997742806,21.98911346
4865,Call,70,144.8876071,0.682267776,4.6448795,48.92527413,3.783689945,73.12921376
4866,Call,50,70.55815833,1.675757444,2.2660909,22.35215073,3.529780414,22.65603786
4867,Call,80,130.1666475,0.64075798,5.5901943,85.27504902,2.028148321,50.45041478
4868,Put,100,103.5290595,0.96119852,3.5889858,20.44724642,2.126450954,6.547294087
4869,Call,120,129.0248994,0.278820933,3.9660788,61.80163061,0.713088551,11.18344294
4870,Put,90,103.1300259,1.716855475,4.5566277,19.63914087,1.629902445,4.070071952
4871,Put,130,142.2282876,1.483964182,3.7448079,96.13111898,2.392383727,34.15153637
4872,Call,70,89.10229459,1.388956083,3.2451815,80.47824662,0.886231387,23.08363324
4873,Put,50,116.4380959,1.548594441,3.5502896,29.30888542,3.314066677,0.143323915
4874,Call,80,80.00890932,1.046990895,2.3607139,69.2056328,3.067464699,16.27540739
4875,Put,70,115.8263918,1.07732271,3.9332418,19.91994311,1.801319138,0.117446518
4876,Put,60,61.64287449,0.617921829,2.7463118,51.71886654,0.898312047,3.599724797
4877,Put,110,70.68651577,0.892727422,3.4212351,96.38101337,1.008244677,39.81638807
4878,Put,110,93.71966995,0.80612839,4.0311768,43.14744089,3.381318059,23.66478136
4879,Call,130,130.9322758,0.961053792,4.1724382,77.92634458,2.551328895,26.91975533
4880,Call,70,95.59469264,1.470006131,5.9634793,30.50090698,3.421739384,28.76385229
4881,Put,140,123.3977102,1.466954761,5.1044123,0.654041374,0.294797195,15.50287659
4882,Call,110,109.1342192,1.290496491,4.5218195,40.00944993,2.774483764,15.61422227
4883,Put,120,121.3600113,0.258051212,3.7514303,86.12451745,2.709844103,14.80830783
4884,Call,130,58.66081954,1.257833398,2.6630944,97.08440381,3.029149319,6.057413975
4885,Put,90,94.26106767,0.920779067,3.209777,47.7566554,1.630661842,7.772056267
4886,Call,110,66.16179108,1.328724283,2.039084,98.90624066,2.639993608,8.295622722
4887,Call,110,61.14214903,0.528541743,3.3727411,28.27596604,2.425376849,0.007414305
4888,Put,80,106.9471711,1.883420682,5.0844403,16.41245303,3.925570244,5.537926252
4889,Call,110,119.018095,1.859699536,2.3502301,68.13769256,1.504572832,26.38400361
4890,Call,140,94.26079894,0.370871263,2.8224342,48.37638485,0.784339622,0.015438863
4891,Put,140,53.81249321,1.319486493,5.3163325,2.722143629,1.35117504,80.34878296
4892,Put,50,133.5064852,0.641108027,3.443556,7.568056948,1.17165206,9.01E-21
4893,Put,140,87.97700555,1.518536407,2.6230287,33.44797233,3.41377273,54.97310627
4894,Put,140,103.2239827,0.654348233,3.3846133,15.25412244,3.164681098,36.72725633
4895,Put,70,58.74870119,1.631118849,4.7761094,83.75585574,0.313764051,12.09736676
4896,Call,50,65.06229778,1.10980307,5.768959,69.42247581,3.323689617,20.06184986
4897,Put,130,130.5328172,0.39861883,2.617152,36.6650763,3.30409382,13.05178002
4898,Put,140,52.54095132,0.842528933,2.9902587,26.66803839,3.739568455,85.28571259
4899,Put,60,140.4649702,1.169386836,4.6812405,70.46094373,2.363726201,1.140687904
4900,Put,110,145.3153612,0.463060026,2.4066681,67.39068885,2.727365487,4.080434224
4901,Put,80,98.11014109,1.245602889,3.0571641,82.99913507,1.290106368,7.118734067
4902,Call,70,80.16139346,0.611276064,2.3967734,65.15735106,3.948774274,18.32310513
4903,Put,70,87.45982823,0.758111271,5.5264683,44.08435675,3.460421762,5.224687448
4904,Call,80,77.21402138,0.349664545,2.9089926,54.98476074,2.109979927,5.835296226
4905,Call,150,69.44636942,1.956597305,2.3610009,79.62505066,3.063367829,9.209638853
4906,Put,140,99.78827561,1.283441903,3.0128128,92.72434496,2.735092331,53.23726429
4907,Put,120,132.7979048,1.094669614,3.9324763,11.19861624,3.213100683,7.627448265
4908,Put,90,76.8187004,1.674945093,2.9696086,51.50490784,1.245760273,19.34704885
4909,Put,70,130.7720613,1.496731134,3.6408172,79.73282592,0.973072601,0.999616237
4910,Call,80,119.5857982,1.717053264,2.2993847,15.39362939,0.987117815,38.1670026
4911,Put,100,57.23399041,0.702406266,2.8554912,14.31277819,1.654795444,41.91697742
4912,Call,90,77.74225704,1.972237683,4.2902064,69.72187461,1.528019391,9.818000088
4913,Put,70,86.73475041,0.48451149,4.923966,9.085953642,2.608955005,0.266305526
4914,Call,110,82.28136089,1.898871845,3.0119835,39.7203708,3.793745631,10.79002475
4915,Put,80,124.8145501,0.695465313,3.2541215,33.56950625,0.657480649,0.001881779
4916,Put,70,99.97997752,0.466498327,3.2115973,30.11294518,3.12026335,0.601927861
4917,Call,130,135.3607804,1.263746565,3.2229796,26.51800101,2.226804359,17.03154115
4918,Call,80,50.28658515,0.395765702,3.5647596,57.75193018,2.899972549,0.415996835
4919,Call,50,52.28010844,1.234113463,4.4028249,37.92544367,0.299617829,3.841249563
4920,Put,60,108.7269069,1.232829881,2.6460852,99.50462,1.902071881,4.125228012
4921,Put,60,113.4002045,0.254968222,2.1814465,27.50659703,0.965823795,4.91E-11
4922,Call,100,60.18829936,0.795910445,3.1779985,37.88324619,2.477631248,0.481965827
4923,Put,120,120.0278118,0.77339212,5.4219347,76.55360578,2.011357821,19.00827877
4924,Call,50,63.70446233,1.903122285,4.1786001,18.65348112,3.272073905,16.37000156
4925,Put,50,101.9942129,1.244028624,3.1577161,49.59511148,0.568849556,0.002402031
4926,Call,110,67.58505893,0.68503366,2.0901303,73.91682685,3.129410011,3.440952934
4927,Put,150,77.43062155,1.301558083,5.6119383,56.5073547,2.81738909,70.62686247
4928,Put,70,113.0146774,1.657820107,2.3840943,74.83151041,2.097120618,7.509073794
4929,Put,150,146.3606986,0.257437873,4.3667792,39.82364521,0.358564447,5.684124544
4930,Put,140,132.2070228,0.719810216,2.0108025,74.89923889,0.382808333,13.16394043
4931,Put,110,101.7982183,1.662861346,3.0949216,54.86213749,2.408697637,25.65175164
4932,Call,150,130.2419045,0.934065533,2.2779257,0.100056319,1.323383688,0.753079626
4933,Call,50,101.4149743,0.459773671,2.8794363,29.6281878,2.691215204,50.74152905
4934,Call,60,53.81653971,1.43901907,4.0379814,4.771902415,3.587420492,3.22557242
4935,Put,90,78.11944079,0.74771055,4.5973214,60.49911284,2.730734948,18.73743791
4936,Call,50,99.20492954,1.373466848,2.7714316,18.09428904,0.386633549,47.36715791
4937,Put,140,128.6863745,1.429492792,2.3709084,53.41886018,0.700153732,20.51413733
4938,Call,70,117.284325,0.809807946,3.3078678,77.44441358,2.772119792,49.52922093
4939,Put,90,109.4849025,0.547097151,3.6328329,35.19031759,3.794798131,3.722268387
4940,Put,100,83.16000882,0.934530402,2.1354377,99.09794099,0.849156126,22.33966979
4941,Put,100,56.77512757,1.636976875,3.3321797,14.67629492,3.472030653,41.47880653
4942,Put,150,147.502588,1.863462133,5.7176386,96.9218577,3.868142544,57.27042658
4943,Call,70,126.0023989,1.251827109,3.8740876,13.65989426,3.555626329,53.532011
4944,Call,90,86.95397263,1.423527137,5.3545575,32.29095463,3.60871118,13.0532341
4945,Call,70,128.561369,1.099261329,2.1713182,83.70321971,1.701890427,58.92912552
4946,Put,100,122.4458252,1.269484346,4.7419425,3.33753586,3.786323826,2.369800484
4947,Put,110,142.9670706,0.828891163,5.9663512,77.1076293,1.980091982,9.70722372
4948,Call,80,82.19646855,1.211834972,5.0947495,7.62248712,3.679149123,9.055722915
4949,Call,150,84.3704511,1.488108286,2.5597791,48.90899666,1.059694374,0.225472921
4950,Call,150,88.72160962,0.712571012,5.1488035,17.68010068,3.306005816,0.115108596
4951,Call,60,90.00235582,1.942055371,2.3090814,34.20164618,2.604033279,31.72822109
4952,Call,90,115.405706,1.388678825,2.4264882,67.74368508,0.853334717,28.85533587
4953,Put,140,135.1946461,0.606026124,5.9076945,43.88799306,3.64970967,21.89118458
4954,Call,100,76.35366569,1.753487353,4.2765866,49.31471687,1.492754832,4.625838605
4955,Call,100,71.90811544,0.786271681,2.7450122,88.17161554,0.81095135,1.993877406
4956,Put,110,117.4252028,1.778948527,2.8541164,7.717500094,2.53601822,8.127306001
4957,Call,80,102.481213,0.659108753,3.2245442,70.89356888,3.065278653,29.77387511
4958,Call,80,77.53043284,0.622286101,3.1525419,38.32026793,1.835008188,6.532862306
4959,Put,140,76.80399533,0.610438119,2.8881302,20.45865843,3.591349106,62.13895258
4960,Put,80,74.160784,1.42516583,4.8520358,16.56633271,3.342914215,13.08124166
4961,Put,140,89.15323994,0.340208484,5.907653,31.31035248,3.704909195,49.93584383
4962,Call,80,133.5560688,1.38769364,2.0107866,61.75020069,3.028955898,58.59401074
4963,Put,80,137.8892643,1.882716251,4.5417448,48.98787703,2.082166466,4.107474426
4964,Put,150,83.22498338,0.563467774,3.7558306,47.62124719,1.486098303,65.39787438
4965,Put,130,79.06507071,0.595397896,5.4734694,9.177744379,2.473044288,49.30531591
4966,Put,100,58.01076027,0.727651941,5.4851274,7.202439575,1.958433568,40.3465755
4967,Call,150,66.27935506,0.473385604,4.1267216,51.84237268,1.020112191,0.00000376
4968,Call,140,112.7690016,1.245536082,2.2134985,82.35305445,1.516464169,13.53058249
4969,Put,110,116.1343709,0.563250368,3.7721141,41.0937604,1.732905811,7.389236021
4970,Call,110,87.78554085,1.922385709,2.0525767,24.82842329,2.860120986,6.029225513
4971,Put,120,68.82836642,1.712631631,2.4646832,85.25072026,2.42490191,56.38488079
4972,Put,60,108.4668927,1.768291072,3.0442987,25.26704182,3.362452682,1.214949873
4973,Call,100,115.0813715,1.52135898,5.2875156,36.19235017,1.397310745,20.96929319
4974,Call,70,141.6767795,0.738888513,3.1093399,46.65314968,1.51737155,70.09706285
4975,Call,80,97.00016491,1.474451886,2.2544391,60.18163223,3.148492101,31.21259084
4976,Put,100,117.207233,1.977889575,3.7771624,25.8780777,1.815066499,6.572963039
4977,Put,60,94.98053711,1.175385781,2.6529163,50.39442744,2.430795858,2.06204907
4978,Put,100,143.5103108,1.672706966,4.7219071,14.51055507,0.654341806,0.04860589
4979,Put,80,102.12257,1.693890596,2.9984441,16.70355886,2.315855069,3.065474861
4980,Call,60,55.63580761,0.861468425,3.4391717,38.78475511,1.660253337,4.283549342
4981,Call,70,125.019165,0.54683675,4.5586784,55.79010693,2.9663791,53.99900417
4982,Call,80,130.4580493,1.603343564,4.9875311,98.79047437,3.07992172,63.38967979
4983,Call,50,131.89906,1.667888504,2.5153181,57.70260431,0.819191697,78.54299996
4984,Call,70,131.7860876,1.532548861,3.5019173,70.79807856,2.33418138,62.14396217
